sku,qty,disco
BW-978768,7,F
BW-978775,0,F
BW-978782,0,T
CB-298515,22,F
CB-298522,6,F
CB-298539,0,T
CB-298553,11,F
CB-298560,4,F
CB-298577,5,F
CB-347602,0,T
CB-362001,0,T
CB-395788,12,F
CB-475312,10,F
CC-000141,0,T
CC-000158,0,T
CC-000288,0,T
CC-000325,0,T
CC-000666,0,T
CC-000864,0,T
CC-000888,0,T
CC-001148,0,T
CC-001155,39,T
CC-001162,31,T
CC-001186,0,T
CC-001308,0,T
CC-001322,23,T
CC-001346,0,F
CC-001360,0,T
CC-001384,10,T
CE-0004-02-2,0,T
CE-0004-03-2,0,T
CE-0004-04-2,24,F
CE-0004-05-2,0,T
CE-0004-06-2,0,T
CE-0004-07-2,0,T
CE-0004-12-2,0,T
CE-0004-13-2,0,T
CE-0004-14-3,0,T
CE-0004-15-2,0,T
CE-0004-16-2,0,T
CE-0004-17-2,0,T
CE-0004-18-2,0,T
CE-0004-19-2,0,T
CE-0004-20-2,0,T
CE-0004-21-2,0,T
CE-0004-22-2,0,T
CE-0004-23-2,0,T
CE-0004-24-2,0,T
CE-0004-25-2,0,T
CE-0004-26-2,0,T
CE-0004-27-2,0,T
CE-0004-28-2,0,T
CE-0004-29-2,0,T
CE-0004-30-2,0,T
CE-0004-30-3,0,T
CE-0004-31-2,11,F
CE-0004-32-2,4,F
CE-0004-37-2,0,T
CE-0004-38-2,0,T
CE-0004-41-2,17,F
CE-0004-42-2,0,T
CE-0004-43-2,0,T
CE-0004-44-2,0,T
CE-0004-45-2,0,T
CE-0004-46-2,0,T
CE-0004-47-2,0,T
CE-0004-48-2,0,T
CE-0004-50-2,15,T
CE-0004-51-2,28,F
CE-0004-54-2,0,T
CE-0004-55-2,0,T
CE-0004-56-2,0,T
CE-0004-57-2,0,T
CE-0004-60-2,0,T
CE-0004-61-2,0,T
CE-0004-65-2,22,F
CE-0004-66-2,0,T
CE-0004-67-2,0,T
CE-0004-68-2,0,T
CE-0004-70-2,0,T
CE-0004-71-2,0,T
CE-0004-72-2,0,T
CE-0004-73-2,0,T
CE-0004-74-2,0,T
CE-0004-75-2,0,T
CE-0004-90-1,24,F
CE-0004-91-1,0,T
CE-0004-93-3,72,F
CE-0004-94-3,0,T
CE-0004-95-3,0,T
CE-0004-96-3,0,T
CE-0006-22-3,0,T
CE-0007-10-3,0,T
CE-0007-20-3,0,T
CE-0007-30-3,0,T
CE-0007-40-3,0,T
CE-0008-10-3,0,T
CE-0008-20-3,0,T
CE-0008-30-3,0,T
CE-0008-40-3,0,T
CE-0009-30-2,0,T
CE-0011-10-3,0,T
CE-0011-20-3,0,T
CE-0011-30-3,0,T
CE-0016-14-2,0,T
CE-0019-04-2,0,F
CE-0019-12-2,0,T
CE-0019-14-2,0,T
CE-0020-10-2,20,F
CE-0020-15-2,0,T
CE-0024-20-2,0,T
CE-0029-11-3,0,T
CE-0029-20-3,0,T
CE-0029-25-3,0,T
CE-0030-05-3,0,T
CE-0030-10-3,0,T
CE-0030-15-3,0,T
CE-0030-20-3,0,T
CE-0030-25-3,0,T
CE-0030-30-3,0,T
CE-0031-04-3,0,T
CE-0031-50-3,0,T
CE-0031-55-3,0,T
CE-0031-60-3,0,T
CE-0031-65-3,0,T
CE-0031-70-3,0,T
CE-0031-75-3,0,T
CE-0032-14-3,0,T
CE-0034-11-2,0,T
CE-0040-00-3,0,T
CE-0040-10-3,0,T
CE-0043-10-3,0,T
CE-0043-20-3,16,F
CE-0044-04-2,0,F
CE-0044-14-2,17,F
CE-0044-60-3,14,F
CE-0045-10-3,12,T
CE-0054-10-3,0,T
CE-0054-40-3,0,T
CE-0058-14-3,0,T
CE-0060-03-3,0,T
CE-0060-25-3,4,F
CE-0060-35-3,0,T
CE-0061-10-3,0,T
CE-0061-20-3,0,T
CE-0063-04-3,16,F
CE-0063-12-3,0,T
CE-0063-14-3,0,T
CE-0065-20-3,0,T
CE-0065-30-3,0,T
CE-0065-40-3,0,T
CE-0066-05-2,0,T
CE-0070-04-2,19,F
CE-0070-25-2,5,F
CE-0072-00-9,0,T
CE-0072-05-2,0,T
CE-0075-04-2,0,F
CE-0075-05-2,15,F
CE-0075-30-2,0,T
CE-0075-35-2,139,F
CE-0075-40-2,0,T
CE-0075-50-2,0,T
CE-0075-70-2,0,T
CE-0075-75-2,0,T
CE-0075-80-2,0,T
CE-0075-85-2,0,T
CE-0075-90-2,2,F
CE-0076-04-3,0,T
CE-0076-05-3,9,F
CE-0076-10-3,0,T
CE-0076-14-3,0,T
CE-0076-15-3,37,F
CE-0078-14-3,0,T
CE-0079-20-3,0,T
CE-0079-25-3,0,T
CE-0080-03-2,0,T
CE-0080-04-2,0,T
CE-0080-20-3,0,T
CE-0081-10-3,0,T
CE-0081-20-3,0,T
CE-0083-00-3,0,T
CE-0084-10-3,0,T
CE-0084-20-3,0,T
CE-0086-03-3,0,T
CE-0087-10-3,0,T
CE-0087-20-3,0,T
CE-0088-10-3,20,F
CE-0088-20-3,0,T
CE-0089-00-3,0,T
CE-0089-10-3,0,T
CE-0090-05-2,9,F
CE-0090-10-2,0,T
CE-0090-15-2,0,T
CE-0090-20-2,0,T
CE-0093-14-3,0,T
CE-0123-01-3,0,T
CE-0131-01-2,0,T
CE-0131-40-2,0,T
CE-0131-55-2,0,T
CE-0132-10-2,0,T
CE-0132-20-2,0,T
CE-0134-01-3,0,T
CE-0150-03-3,0,T
CE-0156-03-3,3,F
CE-0157-01-3,0,F
CE-0161-01-3,0,T
CE-0235-20-2,0,F
CE-0235-25-2,0,T
CE-0235-30-2,0,T
CE-0235-35-2,0,T
CE-0236-40-2,0,T
CE-0236-45-2,0,T
CE-0236-50-2,0,T
CE-0237-10-2,0,T
CE-0237-15-2,0,T
CE-0237-40-2,0,T
CE-0237-45-2,0,T
CE-0237-50-2,0,T
CE-0250-14-2,0,T
CE-0280-10-2,0,F
CE-0281-10-2,0,F
CE-0282-30-3,0,T
CE-0282-35-3,0,T
CE-0282-40-2,0,T
CE-0282-45-2,0,T
CE-0292-01-3,0,T
CE-0292-03-3,0,T
CE-0293-01-3,11,F
CE-0293-03-3,0,T
CE-0308-11-2,0,T
CE-0330-04-2,0,F
CE-0331-04-2,16,F
CE-0332-04-2,0,F
CE-0334-04-2,0,T
CE-0335-04-2,0,T
CE-0355-12-3,0,T
CE-0370-10-3,0,T
CE-0370-20-3,0,T
CE-0371-00-3,0,T
CE-0371-50-3,0,T
CE-0372-00-2,6,F
CE-0373-00-3,57,F
CE-0374-20-2,0,T
CE-0375-10-3,10,F
CE-0377-20-3,0,T
CE-0378-03-3,15,F
CE-0379-11-3,0,F
CE-0380-10-2,27,F
CE-0380-15-2,24,F
CE-0380-20-2,0,T
CE-0381-14-2,0,F
CE-0388-03-2,0,T
CE-0388-11-2,0,T
CE-0390-14-2,39,F
CE-0392-10-2,0,T
CE-0392-20-2,1,F
CE-0393-04-3,0,T
CE-0393-15-3,0,T
CE-0393-16-3,7,F
CE-0393-17-3,0,T
CE-0393-20-2,0,T
CE-0393-25-2,0,F
CE-0393-40-2,0,T
CE-0393-45-2,0,T
CE-0393-50-2,0,T
CE-0393-55-2,0,T
CE-0394-05-2,0,T
CE-0394-25-2,0,T
CE-0394-45-2,0,T
CE-0394-50-2,0,T
CE-0395-05-3,0,T
CE-0395-10-3,0,T
CE-0395-15-3,0,T
CE-0395-20-3,0,F
CE-0395-25-3,0,T
CE-0395-30-3,0,T
CE-0395-35-3,49,F
CE-0395-40-3,14,F
CE-0395-75-2,0,T
CE-0395-80-2,0,T
CE-0396-00-2,13,F
CE-0396-05-2,36,F
CE-0396-10-2,23,F
CE-0396-15-2,0,T
CE-0396-20-2,0,T
CE-0396-25-2,0,T
CE-0396-30-2,0,F
CE-0396-35-2,32,F
CE-0396-40-2,21,F
CE-0397-00-2,32,F
CE-0397-05-2,1,F
CE-0397-10-2,0,T
CE-0397-15-2,0,T
CE-0397-20-2,0,T
CE-0397-25-2,0,T
CE-0397-30-2,0,T
CE-0397-35-2,0,T
CE-0397-50-2,23,F
CE-0397-55-2,22,F
CE-0397-60-2,19,F
CE-0397-65-2,0,F
CE-0398-10-3,0,T
CE-0398-15-3,0,T
CE-0398-20-3,0,T
CE-0400-05-2,0,T
CE-0400-10-2,0,T
CE-0400-15-2,0,T
CE-0400-20-2,0,T
CE-0400-25-2,0,T
CE-0400-30-2,0,T
CE-0400-60-2,0,T
CE-0404-00-3,0,T
CE-0404-10-3,0,T
CE-0405-03-1,0,T
CE-0407-03-3,0,T
CE-0409-10-2,0,T
CE-0409-20-2,0,T
CE-0409-30-2,0,T
CE-0409-40-2,15,F
CE-0413-03-3,0,T
CE-0414-14-2,0,T
CE-0415-10-3,0,T
CE-0418-00-2,0,T
CE-0418-12-2,0,T
CE-0418-14-2,0,T
CE-0419-04-2,0,T
CE-0419-12-2,0,T
CE-0419-14-2,0,T
CE-0420-10-2,0,T
CE-0420-20-2,20,F
CE-0420-30-2,19,F
CE-0425-03-3,0,T
CE-0425-12-3,0,T
CE-0425-90-3,0,T
CE-0425-95-3,0,T
CE-0431-03-3,20,F
CE-0447-30-3,0,T
CE-0447-40-3,0,T
CE-0449-30-3,0,T
CE-0449-35-3,0,T
CE-0449-40-3,0,T
CE-0449-45-3,0,T
CE-0450-01-3,21,T
CE-0451-04-3,0,T
CE-0488-56-3,0,T
CE-0488-60-3,0,T
CE-0489-10-3,0,T
CE-0489-20-3,0,T
CE-0489-30-3,0,T
CE-0489-40-3,23,F
CE-0495-29-2,7,F
CE-0495-32-2,0,T
CE-0497-04-2,0,T
CE-0497-12-2,0,F
CE-0497-14-2,43,F
CE-0497-30-2,0,T
CE-0497-35-2,0,T
CE-0497-40-2,0,T
CE-0499-10-3,0,T
CE-0499-20-3,10,F
CE-0499-23-3,0,T
CE-0499-25-3,0,T
CE-0499-28-3,0,T
CE-0499-29-3,0,T
CE-0499-30-3,0,F
CE-0499-40-3,0,T
CE-0499-45-3,0,T
CE-0499-50-3,0,T
CE-0499-60-3,4,F
CE-0499-65-3,0,T
CE-0499-70-3,0,T
CE-0499-75-3,0,T
CE-0499-80-3,0,T
CE-0499-81-3,0,T
CE-0499-82-3,0,T
CE-0499-83-3,0,T
CE-0499-84-3,0,T
CE-0499-85-3,0,F
CE-0499-86-3,0,T
CE-0500-01-3,0,T
CE-0500-02-3,0,T
CE-0500-03-3,0,T
CE-0500-04-3,0,T
CE-0500-05-3,0,T
CE-0500-06-3,0,T
CE-0500-08-3,0,T
CE-0500-15-3,0,T
CE-0500-25-3,0,T
CE-0500-35-3,0,T
CE-0500-45-3,0,T
CE-0500-55-3,0,T
CE-0500-65-3,0,T
CE-0500-70-3,0,T
CE-0500-92-3,0,T
CE-0500-93-3,0,T
CE-0500-94-3,0,T
CE-0500-96-3,0,T
CE-0501-04-2,0,T
CE-0501-14-2,0,T
CE-0503-00-3,0,T
CE-0503-05-3,0,T
CE-0503-10-3,0,F
CE-0503-50-3,0,T
CE-0503-60-3,0,T
CE-0505-30-3,0,T
CE-0505-60-3,0,T
CE-0505-70-3,0,T
CE-0505-80-3,0,T
CE-0521-22-2,17,F
CE-0522-10-2,0,T
CE-0522-20-2,0,T
CE-0522-30-2,0,T
CE-0523-10-2,4,F
CE-0523-10-3,0,T
CE-0523-15-2,11,F
CE-0523-20-3,0,T
CE-0523-40-3,0,T
CE-0523-50-3,0,T
CE-0523-60-3,0,T
CE-0524-05-2,0,F
CE-0529-20-2,4,F
CE-0529-25-2,15,F
CE-0534-25-3,0,T
CE-0534-30-3,0,T
CE-0534-35-3,0,T
CE-0534-40-3,0,T
CE-0535-20-3,0,T
CE-0535-21-3,0,T
CE-0535-23-3,0,T
CE-0535-24-3,0,T
CE-0535-25-3,0,T
CE-0535-26-3,0,T
CE-0535-27-3,0,T
CE-0535-28-3,0,T
CE-0535-29-3,0,T
CE-0535-30-3,0,T
CE-0535-31-3,0,T
CE-0535-32-3,0,T
CE-0535-33-3,0,T
CE-0535-34-3,0,T
CE-0535-35-3,65,F
CE-0535-40-3,0,T
CE-0535-41-3,0,T
CE-0535-42-3,0,T
CE-0535-43-3,0,T
CE-0535-44-3,19,F
CE-0535-45-3,10,F
CE-0536-10-2,0,T
CE-0536-20-2,0,T
CE-0536-30-2,0,T
CE-0536-40-2,0,T
CE-0536-50-2,0,T
CE-0536-60-2,0,T
CE-0536-70-2,0,T
CE-0536-80-2,0,T
CE-0536-90-2,0,T
CE-0536-91-2,0,T
CE-0536-92-2,0,T
CE-0536-93-2,0,T
CE-0536-94-2,20,F
CE-0536-95-2,0,T
CE-0536-97-2,0,T
CE-0536-98-2,0,T
CE-0537-10-2,0,T
CE-0537-50-2,3,T
CE-0537-55-2,0,T
CE-0537-60-2,0,T
CE-0539-12-2,0,T
CE-0543-12-2,0,T
CE-0543-14-2,0,T
CE-0543-21-2,0,T
CE-0543-22-2,0,T
CE-0543-24-2,0,F
CE-0543-40-2,7,F
CE-0543-45-2,22,F
CE-0544-10-3,0,T
CE-0544-40-3,0,T
CE-0544-86-3,0,T
CE-0544-87-3,0,T
CE-0544-90-3,0,T
CE-0544-91-3,0,T
CE-0546-20-3,0,T
CE-0546-25-3,0,T
CE-0546-40-3,0,T
CE-0546-45-3,0,T
CE-0546-50-3,0,T
CE-0546-55-3,0,T
CE-0546-60-3,0,T
CE-0546-65-3,0,T
CE-0546-70-3,0,T
CE-0546-75-3,0,T
CE-0547-40-2,0,F
CE-0550-04-2,0,T
CE-0556-20-2,0,T
CE-0556-30-2,0,T
CE-0557-20-2,0,T
CE-0557-30-2,0,T
CE-0560-10-3,0,T
CE-0560-20-3,0,T
CE-0560-30-3,0,T
CE-0560-40-3,0,T
CE-0560-50-3,0,T
CE-0560-60-3,0,T
CE-0560-70-3,0,T
CE-0560-80-3,0,T
CE-0560-90-3,0,T
CE-0561-04-2,20,F
CE-0562-12-2,44,F
CE-0563-20-2,0,T
CE-0563-30-2,0,T
CE-0567-04-2,0,T
CE-0574-04-3,0,T
CE-0578-10-3,0,T
CE-0578-15-3,0,T
CE-0578-20-3,0,T
CE-0578-25-3,0,T
CE-0579-05-3,0,T
CE-0579-10-3,0,T
CE-0579-15-3,29,F
CE-0579-20-2,0,T
CE-0579-20-3,0,T
CE-0579-30-2,0,T
CE-0579-30-3,4,F
CE-0579-40-3,0,T
CE-0579-45-3,0,T
CE-0582-00-3,0,T
CE-0582-05-3,9,F
CE-0582-10-3,0,T
CE-0582-15-3,0,T
CE-0582-40-3,0,T
CE-058225,0,T
CE-0587-12-3,0,T
CE-0590-01-3,0,F
CE-0592-14-3,0,T
CE-0592-50-3,0,T
CE-0593-20-3,0,T
CE-0593-25-3,0,T
CE-0593-30-3,22,F
CE-0595-14-3,19,F
CE-0597-00-3,37,F
CE-0597-10-3,23,F
CE-0597-20-3,0,T
CE-0600-14-3,0,T
CE-0601-04-3,1,F
CE-0601-26-3,7,F
CE-0601-28-3,0,T
CE-0601-30-3,15,F
CE-0601-90-3,0,T
CE-0602-14-3,24,F
CE-0603-00-3,0,T
CE-0603-04-3,0,T
CE-0605-01-3,0,T
CE-0610-00-3,10,F
CE-0610-05-3,23,F
CE-0610-10-3,0,T
CE-0610-20-3,0,T
CE-0610-30-3,0,T
CE-0610-35-2,15,F
CE-0610-35-3,0,T
CE-0610-40-2,20,F
CE-0610-46-2,0,T
CE-0610-50-2,23,F
CE-0610-60-2,4,F
CE-0610-70-2,69,F
CE-0610-80-2,39,F
CE-0610-84-2,0,T
CE-0610-86-2,8,F
CE-0610-91-3,0,T
CE-0610-92-3,0,T
CE-0610-93-3,0,T
CE-0610-94-3,0,T
CE-0611-01-3,0,T
CE-0611-02-3,0,T
CE-0611-03-3,0,T
CE-0611-10-3,0,F
CE-0611-20-3,0,T
CE-0611-23-3,0,T
CE-0611-24-3,0,T
CE-0611-25-3,0,T
CE-0611-30-3,0,T
CE-0611-35-3,15,F
CE-0611-40-3,0,T
CE-0611-46-2,23,F
CE-0611-47-2,10,F
CE-0611-48-2,9,F
CE-0611-50-3,0,T
CE-0611-55-2,0,T
CE-0611-62-2,43,F
CE-0611-80-2,0,T
CE-0612-04-3,0,T
CE-0612-10-3,5,F
CE-0612-20-3,9,F
CE-0613-00-3,0,T
CE-0617-07-3,0,T
CE-0622-04-3,0,T
CE-0623-04-3,24,F
CE-0623-14-3,0,T
CE-0623-50-3,13,F
CE-0623-60-3,0,T
CE-0623-90-3,0,T
CE-0623-91-3,0,T
CE-0623-92-3,0,T
CE-0623-93-3,0,T
CE-0624-04-3,0,T
CE-0624-05-3,8,F
CE-0624-10-3,18,F
CE-0624-50-3,2,F
CE-0632-04-2,0,F
CE-0632-14-2,20,F
CE-0633-04-3,25,F
CE-0638-10-2,0,T
CE-0638-20-2,0,T
CE-0638-30-2,0,T
CE-0638-40-2,0,T
CE-0639-40-2,8,F
CE-0639-90-2,0,T
CE-0641-10-2,50,F
CE-0648-05-2,0,T
CE-0648-10-2,0,T
CE-0648-30-2,0,T
CE-0648-40-2,0,T
CE-0652-11-3,0,T
CE-0652-25-3,0,T
CE-0655-25-3,0,T
CE-0656-22-3,0,T
CE-0656-50-3,0,T
CE-0660-10-3,20,F
CE-0661-00-3,21,F
CE-0661-03-3,0,T
CE-0661-30-3,0,T
CE-0662-10-3,46,F
CE-0662-20-3,0,T
CE-0662-30-3,0,T
CE-0662-40-3,0,T
CE-0665-25-3,0,T
CE-0665-35-3,11,F
CE-0665-40-3,0,T
CE-0665-45-3,0,T
CE-0669-15-3,0,T
CE-0669-25-3,0,T
CE-0672-25-3,0,T
CE-0674-04-3,8,F
CE-0675-20-3,0,T
CE-0675-25-3,0,T
CE-0676-20-3,0,T
CE-0677-00-3,0,T
CE-0682-00-3,0,T
CE-0684-20-2,0,T
CE-0684-30-2,0,T
CE-0684-35-2,0,T
CE-0684-40-2,0,T
CE-0684-45-2,0,T
CE-0685-10-2,0,F
CE-0685-15-2,22,F
CE-0685-20-2,10,F
CE-0685-25-2,19,F
CE-0695-04-3,0,T
CE-0696-14-3,0,T
CE-0697-04-3,0,T
CE-0697-12-3,0,T
CE-0697-14-3,0,T
CE-0697-30-3,0,T
CE-0697-35-3,0,T
CE-0697-40-3,0,T
CE-0699-05-3,0,T
CE-0699-10-3,0,T
CE-0699-15-3,0,T
CE-0699-20-3,0,T
CE-0699-25-3,0,T
CE-0699-30-3,0,T
CE-0700-12-2,0,T
CE-0701-12-2,0,T
CE-0702-12-2,19,F
CE-0703-20-3,0,T
CE-0705-10-2,0,T
CE-0705-20-2,0,T
CE-0711-04-2,0,T
CE-0712-14-2,0,T
CE-0713-12-2,17,F
CE-0718-04-2,0,T
CE-0719-10-2,0,T
CE-0719-20-2,0,T
CE-0719-30-2,4,F
CE-0721-05-2,0,T
CE-0721-10-2,0,T
CE-0721-15-2,0,T
CE-0721-20-2,0,T
CE-0724-30-3,0,T
CE-0724-40-3,0,T
CE-0724-50-3,0,T
CE-0724-60-3,0,T
CE-0725-20-3,0,T
CE-0725-50-3,0,T
CE-0725-60-3,17,F
CE-0725-65-3,58,F
CE-0726-05-3,0,F
CE-0726-15-3,91,F
CE-0726-25-3,0,T
CE-0726-30-3,0,T
CE-0726-35-3,0,T
CE-0726-40-3,40,F
CE-0727-14-2,33,F
CE-0731-65-2,0,T
CE-0732-05-3,0,T
CE-0732-10-3,0,T
CE-0732-15-3,0,T
CE-0732-50-3,0,T
CE-0732-55-3,0,T
CE-0732-60-3,0,T
CE-0735-04-3,0,T
CE-0735-05-2,20,F
CE-0735-10-2,20,F
CE-0735-14-3,0,T
CE-0735-15-2,18,F
CE-0736-05-2,0,T
CE-0736-10-2,0,T
CE-0736-15-2,0,T
CE-0736-20-2,0,T
CE-0736-25-2,0,T
CE-0736-30-2,0,T
CE-0742-25-2,0,T
CE-0742-35-2,0,T
CE-0743-20-2,0,T
CE-0744-10-2,0,T
CE-0744-20-2,0,T
CE-0744-30-2,0,T
CE-0745-10-2,0,T
CE-0745-30-2,0,T
CE-0748-20-2,0,T
CE-0753-04-2,0,T
CE-0754-11-2,2,F
CE-0754-12-2,0,T
CE-0760-30-2,0,F
CE-0775-07-3,0,T
CE-0777-10-3,0,T
CE-0777-20-3,0,T
CE-0777-30-3,0,T
CE-0777-40-3,0,T
CE-0779-30-3,0,T
CE-0779-40-3,0,T
CE-0782-04-2,45,F
CE-0782-04-3,12,F
CE-0782-12-2,1,F
CE-0782-12-3,0,F
CE-0782-14-3,6,F
CE-0782-15-3,0,T
CE-0782-16-3,0,T
CE-0782-17-3,0,F
CE-0782-18-3,0,T
CE-0782-19-3,0,T
CE-0782-20-3,0,T
CE-0782-21-3,0,T
CE-0782-22-3,0,T
CE-0782-23-3,0,T
CE-0782-25-2,19,F
CE-0782-25-3,0,T
CE-0782-30-3,0,T
CE-0782-35-2,0,T
CE-0782-35-3,0,F
CE-0782-36-3,10,F
CE-0782-37-3,0,T
CE-0782-38-3,0,T
CE-0782-40-2,0,T
CE-0782-45-2,0,T
CE-0782-50-2,11,F
CE-0782-51-3,0,T
CE-0782-52-3,0,T
CE-0782-53-3,0,T
CE-0782-60-3,0,T
CE-0782-65-3,0,F
CE-0782-90-2,7,F
CE-0782-95-2,14,F
CE-0783-00-2,14,F
CE-0784-04-2,0,T
CE-0785-14-3,0,T
CE-0787-10-2,0,T
CE-0787-30-2,0,T
CE-0788-20-2,0,T
CE-0789-10-3,0,T
CE-0790-04-2,0,T
CE-0790-04-3,0,T
CE-0790-12-3,0,T
CE-0790-14-2,83,F
CE-0790-14-3,0,T
CE-0791-10-3,0,T
CE-0797-30-2,0,T
CE-0804-14-2,0,T
CE-0834-12-2,72,F
CE-0836-01-3,7,F
CE-0836-02-3,0,T
CE-0836-03-3,0,T
CE-0836-04-3,21,F
CE-0836-05-3,11,F
CE-0836-06-3,0,T
CE-0836-07-3,0,T
CE-0836-08-3,0,T
CE-0836-09-3,0,T
CE-0836-10-3,0,T
CE-0836-11-3,0,T
CE-0836-12-3,0,T
CE-0836-13-3,0,T
CE-0836-14-3,0,T
CE-0836-16-3,37,F
CE-0836-17-3,0,T
CE-0836-18-3,0,T
CE-0836-40-3,19,F
CE-0836-45-3,23,F
CE-0836-50-3,15,F
CE-0836-55-3,24,F
CE-0836-80-3,22,F
CE-0836-85-3,2,F
CE-0837-01-3,0,T
CE-0837-02-3,0,F
CE-0837-03-3,0,F
CE-0837-04-3,0,T
CE-0837-05-3,0,T
CE-0837-06-3,0,T
CE-0837-07-3,0,T
CE-0837-08-3,0,T
CE-0837-09-3,0,T
CE-0837-16-3,0,T
CE-0837-17-3,3,F
CE-0837-18-3,0,T
CE-0837-19-3,17,F
CE-0837-20-3,0,T
CE-0837-21-3,0,T
CE-0839-10-3,0,T
CE-0839-40-3,0,T
CE-0840-05-3,0,T
CE-0840-10-3,0,F
CE-0840-15-3,0,T
CE-0840-20-3,20,F
CE-0840-25-3,20,F
CE-0840-30-3,0,T
CE-0840-35-3,24,F
CE-0840-40-3,0,F
CE-0847-10-3,0,T
CE-0847-20-3,0,T
CE-0847-30-3,0,T
CE-0847-50-3,0,T
CE-0847-60-3,0,T
CE-0848-10-3,0,T
CE-0848-20-3,0,T
CE-0848-50-3,0,T
CE-0848-60-3,0,T
CE-0849-10-3,0,F
CE-0849-20-3,0,T
CE-0849-30-3,37,F
CE-0849-40-3,23,F
CE-0850-03-3,0,T
CE-0851-14-3,0,T
CE-0856-03-3,13,F
CE-0857-10-3,0,T
CE-0857-11-3,0,T
CE-0857-15-3,0,F
CE-0857-20-3,0,T
CE-0861-01-3,0,T
CE-0863-20-2,0,T
CE-0866-02-2,0,T
CE-0867-50-2,0,T
CE-0867-70-2,0,T
CE-0867-90-2,0,T
CE-0868-04-3,0,T
CE-0868-14-3,2,F
CE-0868-20-3,0,T
CE-0868-30-3,0,T
CE-0868-40-3,0,T
CE-0868-55-3,0,T
CE-0869-70-2,0,T
CE-0869-80-2,0,T
CE-0870-20-3,0,T
CE-0870-40-3,0,T
CE-0870-50-3,0,T
CE-0874-14-3,0,T
CE-0879-03-3,0,F
CE-0884-10-3,0,T
CE-0884-20-3,0,T
CE-0884-30-3,0,T
CE-0884-40-3,0,T
CE-0884-50-3,0,T
CE-0884-60-3,11,T
CE-0885-15-3,0,T
CE-0885-20-3,0,T
CE-0885-30-3,0,T
CE-0929-10-3,0,T
CE-0929-15-3,15,F
CE-0929-20-3,17,F
CE-0929-25-3,0,T
CE-0930-10-3,14,F
CE-0930-20-3,0,T
CE-0935-05-3,0,T
CE-0944-30-3,0,T
CE-0951-00-3,0,T
CE-0953-00-3,0,T
CE-0954-10-3,0,T
CE-0956-04-3,0,T
CE-0956-10-3,24,F
CE-0956-20-3,22,F
CE-0957-05-3,0,T
CE-0957-10-3,0,T
CE-0957-15-3,0,T
CE-0957-20-3,0,T
CE-0957-25-3,0,T
CE-0957-30-3,0,T
CE-0957-35-3,11,F
CE-0957-40-3,20,F
CE-0957-45-3,22,F
CE-0957-50-3,22,F
CE-0958-40-3,7,F
CE-0958-50-3,0,T
CE-0961-05-3,23,F
CE-0961-10-3,0,F
CE-0961-15-3,0,T
CE-0961-20-3,0,T
CE-0961-35-3,0,T
CE-0961-45-3,0,T
CE-0963-00-3,0,T
CE-0967-10-3,0,T
CE-0967-20-3,0,T
CE-0968-03-3,4,F
CE-0970-10-3,0,F
CE-0970-20-3,7,F
CE-0971-03-3,0,T
CE-0974-01-3,18,F
CE-0979-00-3,0,T
CE-0981-15-3,0,T
CE-0982-14-3,0,T
CE-0989-00-2,0,T
CE-0989-10-2,0,T
CE-0990-45-3,0,T
CE-0990-50-3,0,T
CE-0997-20-3,0,T
CE-0998-14-3,0,T
CE-0999-15-1,0,T
CE-0999-20-2,12,F
CE-0999-21-2,22,F
CE-0999-25-2,17,F
CE-0999-26-2,0,T
CE-0999-30-2,0,T
CE-0999-35-2,0,T
CE-0999-40-2,0,T
CE-0999-42-2,0,T
CE-0999-45-2,0,T
CE-0999-46-2,0,T
CE-1000-25-3,0,T
CE-1001-10-3,0,T
CE-1001-11-3,0,T
CE-1001-20-3,0,T
CE-1002-00-3,0,T
CE-1006-10-3,11,F
CE-1007-20-3,0,T
CE-1007-30-3,0,T
CE-1007-40-3,0,T
CE-1008-00-3,0,T
CE-1009-00-3,15,F
CE-1011-10-3,20,F
CE-1012-03-3,0,T
CE-1017-00-3,0,T
CE-1018-00-3,8,F
CE-1019-00-3,0,T
CE-1020-00-3,4,F
CE-1021-00-2,0,T
CE-1023-00-3,19,F
CE-1024-00-3,0,F
CE-1025-00-3,1,F
CE-1027-03-2,0,T
CE-1028-00-3,0,T
CE-1030-00-3,0,T
CE-1032-00-3,0,F
CE-1034-00-3,81,F
CE-1034-10-3,0,T
CE-1035-00-3,0,T
CE-1036-03-3,0,T
CE-1036-05-3,0,T
CE-1036-10-3,0,T
CE-1036-20-3,0,T
CE-1036-30-3,15,F
CE-1036-60-3,0,T
CE-1036-70-3,12,F
CE-1036-80-3,9,F
CE-1037-03-3,0,T
CE-1037-50-3,14,F
CE-1037-60-3,22,F
CE-1040-00-2,12,T
CE-1040-10-3,0,T
CE-1040-15-3,0,T
CE-1040-20-3,0,T
CE-1041-10-3,0,T
CE-1041-40-3,0,T
CE-1042-03-3,0,T
CE-1043-03-3,0,T
CE-1045-00-2,18,F
CE-1048-00-2,19,F
CE-1048-03-2,30,F
CE-1049-10-2,0,T
CE-1049-20-2,0,T
CE-1049-30-2,0,T
CE-1050-05-2,0,F
CE-1050-10-2,7,F
CE-1053-14-2,0,T
CE-1057-14-2,0,T
CE-1058-00-3,0,T
CE-1058-01-3,0,T
CE-1065-04-2,13,F
CE-1065-14-2,0,T
CE-1065-20-2,0,T
CE-1065-25-2,0,T
